seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12827,2024,NED.W.1,20797,315130,17,7,16,5,1,0,0,2,2,5,9,2,0,1,17,2025-03-17 04:47:07
12827,2024,NED.W.1,21977,315188,10,10,3,2,0,0,0,0,0,4,4,3,0,0,2,2025-03-17 04:47:04
12827,2024,NED.W.1,21584,316013,14,14,8,1,0,0,0,0,0,1,3,1,0,0,11,2025-03-17 04:47:06
12827,2024,NED.W.1,20802,316075,16,0,25,39,3,0,0,2,1,9,32,2,0,1,7,2025-03-17 04:47:07
12827,2024,NED.W.1,20796,316076,14,2,23,12,1,0,0,1,0,2,4,0,0,1,21,2025-03-17 04:47:05
12827,2024,NED.W.1,20797,316076,12,0,22,12,1,0,0,1,0,2,4,0,0,1,20,2025-02-07 05:41:35
12827,2024,NED.W.1,21977,316605,15,3,8,8,0,0,0,1,5,9,33,2,0,1,12,2025-03-17 04:47:04
12827,2024,NED.W.1,21978,316606,14,1,7,15,1,0,0,3,9,15,40,6,0,0,14,2025-03-17 04:47:06
12827,2024,NED.W.1,21978,317223,15,1,23,9,3,0,0,4,1,5,15,1,0,0,10,2025-03-17 04:47:06
12827,2024,NED.W.1,20984,318308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:06
12827,2024,NED.W.1,21977,318528,15,5,22,6,1,1,0,1,0,1,5,1,0,0,19,2025-03-17 04:47:04
12827,2024,NED.W.1,21977,318530,12,0,0,2,1,0,0,1,5,0,0,0,75,39,19,2025-02-01 14:49:14
12827,2024,NED.W.1,20799,318556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-13 05:47:51
12827,2024,NED.W.1,21585,319219,15,6,19,4,4,0,0,1,1,5,9,1,0,0,34,2025-03-17 04:47:08
12827,2024,NED.W.1,20114,319754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21977,324108,16,8,15,7,3,0,0,0,2,3,5,1,0,0,19,2025-03-17 04:47:04
12827,2024,NED.W.1,20800,324232,12,11,4,3,3,0,0,0,2,3,8,0,0,0,12,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,324769,15,12,6,8,0,0,0,1,3,2,5,0,0,2,6,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,324770,11,11,4,3,2,0,0,0,0,1,8,0,0,0,3,2025-03-17 04:47:06
12827,2024,NED.W.1,20799,324772,11,5,4,2,0,0,0,0,0,0,0,0,0,2,20,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,324773,16,1,15,19,0,1,0,3,2,8,20,3,0,3,29,2025-03-17 04:47:05
12827,2024,NED.W.1,20799,324773,9,0,8,15,0,1,0,2,0,4,10,2,0,0,24,2025-01-12 05:33:43
12827,2024,NED.W.1,21978,324777,16,0,1,3,0,0,0,0,1,0,0,0,66,61,17,2025-03-17 04:47:06
12827,2024,NED.W.1,20114,324778,4,3,0,3,0,0,0,0,0,0,0,0,0,0,2,2025-02-13 05:47:51
12827,2024,NED.W.1,21978,324778,4,3,0,3,0,0,0,0,0,0,0,0,0,0,2,2025-03-17 04:47:06
12827,2024,NED.W.1,20800,325117,14,0,10,13,2,0,0,1,1,1,5,1,0,6,26,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,325603,14,7,13,7,0,0,0,0,0,7,20,3,0,6,8,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,325874,17,0,17,27,1,0,0,1,12,8,25,3,0,0,29,2025-03-17 04:47:06
12827,2024,NED.W.1,20799,325875,17,10,16,7,3,0,0,1,1,5,11,0,0,0,23,2025-03-17 04:47:05
12827,2024,NED.W.1,20800,325877,16,0,0,3,0,0,0,0,3,0,0,0,128,72,34,2025-03-17 04:47:07
12827,2024,NED.W.1,20799,325879,17,3,11,6,4,0,0,1,2,1,4,0,0,1,36,2025-03-17 04:47:05
12827,2024,NED.W.1,20797,325881,10,7,7,2,1,0,0,0,2,2,3,0,0,0,8,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,325882,9,2,5,2,1,0,1,0,0,3,6,1,0,0,12,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,325883,15,11,4,1,0,0,0,1,0,1,2,1,0,0,15,2025-03-17 04:47:07
12827,2024,NED.W.1,20984,325984,17,0,17,9,2,0,0,7,7,1,10,1,0,0,18,2025-03-17 04:47:06
12827,2024,NED.W.1,20984,325985,13,13,11,2,3,0,0,1,1,9,13,5,0,1,5,2025-02-13 05:47:52
12827,2024,NED.W.1,20799,325986,15,0,13,10,9,0,0,0,2,4,15,1,0,5,39,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,328314,17,0,7,11,0,0,0,0,3,1,2,0,0,1,35,2025-03-17 04:47:06
12827,2024,NED.W.1,20798,328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:04
12827,2024,NED.W.1,20796,328699,14,0,6,6,0,0,0,0,1,1,4,0,0,2,11,2025-03-17 04:47:05
12827,2024,NED.W.1,21585,329068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:08
12827,2024,NED.W.1,20984,329370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:06
12827,2024,NED.W.1,20114,330336,10,5,2,10,0,0,0,1,4,7,13,1,0,0,5,2025-03-17 04:47:05
12827,2024,NED.W.1,20800,330353,14,2,18,8,5,0,0,3,4,8,22,2,0,2,23,2025-03-17 04:47:07
12827,2024,NED.W.1,20799,331085,18,2,6,20,0,0,0,1,1,5,15,0,0,0,42,2025-03-17 04:47:05
12827,2024,NED.W.1,20802,331086,11,11,1,1,0,0,0,0,0,1,3,0,0,0,0,2025-02-09 05:47:59
12827,2024,NED.W.1,20984,331086,14,14,3,1,0,0,0,0,0,2,4,0,0,0,2,2025-03-17 04:47:06
12827,2024,NED.W.1,20802,331087,10,9,4,1,0,0,0,0,0,0,1,0,0,0,0,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,332333,17,5,6,23,0,0,0,0,0,5,14,1,0,0,22,2025-03-17 04:47:07
