seasonType,eventId,keyEventOrder,playId,keyEventTypeId,period,clockValue,clockDisplayValue,scoringPlay,shootout,keyEventText,keyEventShortText,teamId,goalPositionX,goalPositionY,fieldPositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,participantOrder,athleteId,updateDateTime
12749,711810,5,43495825,94,2,3240,54',0,0,Jano Horst (Preußen Münster) Yellow Card at 54',Jano Horst Yellow Card,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,366370.0,2024-08-05 09:30:40
12749,711810,6,43495826,70,2,3300,55',1,0,Gideon Jung (SpVgg Greuther Furth) Goal at 55',Gideon Jung Goal,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206580.0,2024-08-05 09:30:40
12749,711810,7,43495839,76,2,3840,64',0,0,Etienne Amenyido (Preußen Münster) Substitution at 64',Etienne Amenyido Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258962.0,2024-08-05 09:30:40
12749,711810,8,43495840,76,2,3840,64',0,0,Daniel Kyerewaa (Preußen Münster) Substitution at 64',Daniel Kyerewaa Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,337893.0,2024-08-05 09:30:40
12749,711810,8,43495840,76,2,3840,64',0,0,Daniel Kyerewaa (Preußen Münster) Substitution at 64',Daniel Kyerewaa Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,260779.0,2024-08-05 09:30:40
12749,711810,7,43495839,76,2,3840,64',0,0,Etienne Amenyido (Preußen Münster) Substitution at 64',Etienne Amenyido Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,188338.0,2024-08-05 09:30:40
12749,711810,9,43495851,76,2,4260,71',0,0,Marlon Mustapha (SpVgg Greuther Furth) Substitution at 71',Marlon Mustapha Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307265.0,2024-08-05 09:30:40
12749,711810,9,43495851,76,2,4260,71',0,0,Marlon Mustapha (SpVgg Greuther Furth) Substitution at 71',Marlon Mustapha Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,221551.0,2024-08-05 09:30:40
12749,711810,10,43495858,76,2,4380,73',0,0,Dominik Schad (Preußen Münster) Substitution at 73',Dominik Schad Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223554.0,2024-08-05 09:30:40
12749,711810,11,43495859,76,2,4380,73',0,0,Charalampos Makridis (Preußen Münster) Substitution at 73',Charalampos Makridis Substitutio,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,296783.0,2024-08-05 09:30:40
12749,711810,11,43495859,76,2,4380,73',0,0,Charalampos Makridis (Preußen Münster) Substitution at 73',Charalampos Makridis Substitutio,9867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,324322.0,2024-08-05 09:30:40
12749,711810,10,43495858,76,2,4380,73',0,0,Dominik Schad (Preußen Münster) Substitution at 73',Dominik Schad Substitution,9867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,366370.0,2024-08-05 09:30:40
12749,711810,13,43495885,76,2,4800,80',0,0,Niko Gießelmann (SpVgg Greuther Furth) Substitution at 80',Niko Gießelmann Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176972.0,2024-08-05 09:30:40
12749,711810,12,43495884,76,2,4800,80',0,0,Reno Munz (SpVgg Greuther Furth) Substitution at 80',Reno Munz Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368318.0,2024-08-05 09:30:40
12749,711810,13,43495885,76,2,4800,80',0,0,Niko Gießelmann (SpVgg Greuther Furth) Substitution at 80',Niko Gießelmann Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,268123.0,2024-08-05 09:30:40
12749,711810,12,43495884,76,2,4800,80',0,0,Reno Munz (SpVgg Greuther Furth) Substitution at 80',Reno Munz Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,362901.0,2024-08-05 09:30:40
12749,711810,12,43495884,76,2,4800,80',0,0,Reno Munz (SpVgg Greuther Furth) Substitution at 80',Reno Munz Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,172845.0,2024-08-05 09:30:40
12749,711810,14,43495901,94,2,4980,83',0,0,Marc Lorenz (Preußen Münster) Yellow Card at 83',Marc Lorenz Yellow Card,9867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118466.0,2024-08-05 09:30:40
12749,711810,16,43495920,76,2,5340,89',0,0,Jomaine Consbruch (SpVgg Greuther Furth) Substitution at 89',Jomaine Consbruch Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290884.0,2024-08-05 09:30:40
12749,711810,15,43495919,76,2,5340,89',0,0,Oualid Mhamdi (SpVgg Greuther Furth) Substitution at 89',Oualid Mhamdi Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,338849.0,2024-08-05 09:30:40
12749,711810,15,43495919,76,2,5340,89',0,0,Oualid Mhamdi (SpVgg Greuther Furth) Substitution at 89',Oualid Mhamdi Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,306991.0,2024-08-05 09:30:40
12749,711810,16,43495920,76,2,5340,89',0,0,Jomaine Consbruch (SpVgg Greuther Furth) Substitution at 89',Jomaine Consbruch Substitution,3070,0.0,0.0,0.0,0.0,0.0,0.0,2.0,289361.0,2024-08-05 09:30:40
12749,711811,1,43488677,70,1,660,11',1,0,Nicolo Tresoldi (Hannover 96) Goal at 11',Nicolo Tresoldi Goal,2428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335201.0,2024-08-04 09:28:38
12749,711811,2,43488714,70,1,1380,23',1,0,Jannick Dehm (Hannover 96) Goal at 23',Jannick Dehm Goal,2428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,214185.0,2024-08-04 09:28:38
