seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12330,693277,5,43822758,60',Simon Amin (Sandefjord) Substitution at 60',2024-09-23 05:36:57
12330,693277,6,43822795,60',Alexander Ruud Tveter (Sandefjord) Substitution at 60',2024-09-23 05:36:57
12330,693277,7,43823021,74',Jakob Romsaas (Tromso) Substitution at 74',2024-09-23 05:36:57
12330,693277,8,43823146,81',Heine Larsen (Tromso) Substitution at 81',2024-09-23 05:36:57
12330,693277,9,43823147,81',Frederik Christensen (Tromso) Substitution at 81',2024-09-23 05:36:57
12330,693277,10,43823148,81',David Edvardsson (Tromso) Substitution at 81',2024-09-23 05:36:57
12330,693277,11,43823314,90',Yaw Paintsil (Tromso) Substitution at 90',2024-09-23 05:36:57
12330,693277,12,43823315,90',Vetle Egeli (Sandefjord) Substitution at 90',2024-09-23 05:36:57
12330,693278,0,43823847,14',Fallou Fall (Fredrikstad) Goal at 14',2024-09-23 05:36:57
12330,693278,1,43824114,28',Herman Haugen (Viking FK) Yellow Card at 28',2024-09-23 05:36:57
12330,693278,2,43824332,36',Jeppe Kjaer Jensen (Fredrikstad) Substitution at 36',2024-09-23 05:36:57
12330,693278,3,43824425,42',Stian Molde (Fredrikstad) Goal at 42',2024-09-23 05:36:57
12330,693278,4,43824750,45',Henrik Heggheim (Viking FK) Substitution at 45',2024-09-23 05:36:57
12330,693278,5,43824768,45',Lars Jorgen Salvesen (Viking FK) Substitution at 45',2024-09-23 05:36:57
12330,693278,6,43824841,55',Sondre Sorlokk (Fredrikstad) Goal at 55',2024-09-23 05:36:57
12330,693278,7,43824967,65',Niklas Fuglestad (Viking FK) Substitution at 65',2024-09-23 05:36:57
12330,693278,8,43824993,68',Samson Tijani (Fredrikstad) Substitution at 68',2024-09-23 05:36:57
12330,693278,9,43825102,74',Lars Jorgen Salvesen (Viking FK) Yellow Card at 74',2024-09-23 05:36:57
12330,693278,10,43825161,77',Daniel Eid (Fredrikstad) Substitution at 77',2024-09-23 05:36:57
12330,693278,11,43825162,77',Kristoffer Lokberg (Viking FK) Substitution at 77',2024-09-23 05:36:57
12330,693278,12,43825163,77',Henrik Kjelsrud Johansen (Fredrikstad) Substitution at 77',2024-09-23 05:36:57
12330,693278,13,43825164,77',Jakob Segadal Hansen (Viking FK) Substitution at 77',2024-09-23 05:36:57
12330,693278,14,43825182,79',Simen Kvia-Egeskog (Viking FK) Goal at 79',2024-09-23 05:36:57
12330,693278,15,43825281,84',Lars Jorgen Salvesen (Viking FK) Goal at 84',2024-09-23 05:36:57
12330,693278,16,43825396,89',Samson Tijani (Fredrikstad) Yellow Card at 89',2024-09-23 05:36:57
12330,693278,17,43825484,90'+4',Morten Bjorlo (Fredrikstad) Yellow Card at 94',2024-09-23 05:36:57
12330,693279,0,43819563,7',Hakon Evjen (Bodo/Glimt) Yellow Card at 7',2024-09-23 05:36:57
12330,693279,1,43819673,19',Niklas Castro (SK Brann) Penalty - Scored at 19',2024-09-23 05:36:57
12330,693279,2,43819766,27',Emil Kornvig (SK Brann) Goal at 27',2024-09-23 05:36:57
12330,693279,3,43819960,41',Niklas Castro (SK Brann) Yellow Card at 41',2024-09-23 05:36:57
12330,693279,4,43820064,45'+3',Sander Kartum (SK Brann) Goal at 48',2024-09-23 05:36:57
12330,693279,5,43820277,45',Ulrik Saltnes (Bodo/Glimt) Substitution at 45',2024-09-23 05:36:57
12330,693279,6,43820441,52',Sander Kartum (SK Brann) Yellow Card at 52',2024-09-27 05:39:21
12330,693279,7,43820442,54',Patrick Berg (Bodo/Glimt) Yellow Card at 54',2024-09-23 05:36:57
12330,693279,8,43820491,57',Philip Zinckernagel (Bodo/Glimt) Goal at 57',2024-09-23 05:36:57
12330,693279,9,43820601,65',Isak Dybvik Määttä (Bodo/Glimt) Substitution at 65',2024-09-23 05:36:57
12330,693279,10,43820602,65',Villads Nielsen (Bodo/Glimt) Substitution at 65',2024-09-23 05:36:57
12330,693279,11,43820603,66',Mads Sande (SK Brann) Substitution at 66',2024-09-23 05:36:57
12330,693279,12,43820604,66',Bard Finne (SK Brann) Substitution at 66',2024-09-23 05:36:57
12330,693279,13,43820651,71',Michal Tomic (Bodo/Glimt) Substitution at 71',2024-09-23 05:36:57
12330,693279,14,43820708,77',Thore Baardsen Pedersen (SK Brann) Substitution at 77',2024-09-23 05:36:57
12330,693279,15,43820742,79',Andreas Helmersen (Bodo/Glimt) Substitution at 79',2024-09-23 05:36:57
12330,693279,16,43821000,90'+6',Niklas Castro (SK Brann) Goal at 96',2024-09-23 05:36:57
12330,693280,0,43831068,59',Markus Kaasa (Molde) Substitution at 59',2024-09-25 05:39:55
12330,693280,1,43831069,60',Casper Oyvann (Molde) Substitution at 60',2024-09-25 05:39:55
12330,693280,2,43831093,69',Remi-André Svindland (KFUM Oslo) Substitution at 69',2024-09-25 05:39:55
12330,693280,3,43831103,75',Jonas Hjorth (KFUM Oslo) Substitution at 75',2024-09-25 05:39:55
12330,693280,4,43831107,76',Mads Enggård (Molde) Substitution at 76',2024-09-25 05:39:55
12330,693280,5,43831108,76',Valdemar Lund Jensen (Molde) Substitution at 76',2024-09-25 05:39:55
12330,693280,6,43831116,79',Amin Nouri (KFUM Oslo) Goal at 79',2024-09-25 05:39:55
12330,693280,7,43831119,80',Ola Brynhildsen (Molde) Goal at 80',2024-09-25 05:39:55
12330,693280,8,43831139,87',Frederik Ihler (Molde) Substitution at 87',2024-09-25 05:39:55
12330,693280,9,43831140,88',Mame Mor Ndiaye (KFUM Oslo) Substitution at 88',2024-09-25 05:39:55
12330,693281,0,43886853,52',Simon Amin (Sandefjord) Yellow Card at 52',2024-09-30 05:42:44
12330,693281,1,43886863,53',Jakob Dunsby (Sandefjord) Yellow Card at 53',2024-09-30 05:42:44
12330,693281,2,43886920,58',Ole Selnaes (Rosenborg) Substitution at 58',2024-09-30 05:42:44
12330,693281,3,43886929,62',Edvard Tagseth (Rosenborg) Goal at 62',2024-10-01 05:45:06
12330,693281,4,43887004,71',Edvard Tagseth (Rosenborg) Yellow Card at 71',2024-09-30 05:42:44
12330,693281,5,43887037,76',Erlend Dahl Reitan (Rosenborg) Substitution at 76',2024-09-30 05:42:44
12330,693281,6,43887038,76',Jesper Reitan- Sunde (Rosenborg) Substitution at 76',2024-09-30 05:42:44
12330,693281,7,43887077,81',Aleksander Nilsson (Sandefjord) Substitution at 81',2024-09-30 05:42:44
12330,693281,8,43887106,81',Elias Jemal (Sandefjord) Substitution at 81',2024-09-30 05:42:44
12330,693281,9,43887119,86',Nishimwe Mvuka (Sandefjord) Substitution at 86',2024-09-30 05:42:44
12330,693281,10,43887120,86',Alexander Ruud Tveter (Sandefjord) Substitution at 86',2024-09-30 05:42:44
12330,693282,0,43864054,6',Magnus Wolff Eikrem (Molde) Goal at 6',2024-09-29 05:45:29
12330,693282,1,43864224,24',Kristian Eriksen (Molde) Goal at 24',2024-09-29 05:45:29
12330,693282,2,43864568,45',Jakob Romsaas (Tromso) Substitution at 45',2024-09-29 05:45:29
12330,693282,3,43864725,56',Leo Cornic (Tromso) Goal at 56',2024-09-29 05:45:29
12330,693282,4,43864852,65',Emil Breivik (Molde) Substitution at 65',2024-09-29 05:45:29
12330,693282,5,43864943,73',Halldor Stenevik (Molde) Penalty - Scored at 73',2024-09-29 05:45:29
12330,693282,6,43864977,73',Martin Linnes (Molde) Substitution at 73',2024-09-29 05:45:29
12330,693282,7,43864978,74',Valdemar Lund Jensen (Molde) Substitution at 74',2024-09-29 05:45:29
12330,693282,8,43864999,76',Ola Brynhildsen (Molde) Goal at 76',2024-09-29 05:45:29
12330,693282,9,43865081,78',Frederik Ihler (Molde) Substitution at 78',2024-09-29 05:45:29
12330,693282,10,43865082,78',Mads Enggård (Molde) Substitution at 78',2024-09-29 05:45:29
12330,693282,11,43865084,78',Frederik Christensen (Tromso) Substitution at 78',2024-09-29 05:45:29
12330,693282,12,43865083,79',David Edvardsson (Tromso) Substitution at 79',2024-09-29 05:45:29
12330,693282,13,43865085,79',Yaw Paintsil (Tromso) Substitution at 79',2024-09-29 05:45:29
12330,693282,14,43865145,82',Isak Vadebu (Tromso) Substitution at 82',2024-09-29 05:45:29
12330,693282,15,43865152,85',Leo Cornic (Tromso) Goal at 85',2024-09-29 05:45:29
12330,693282,16,43865249,90'+2',Kristian Eriksen (Molde) Goal at 92',2024-09-29 05:45:29
12330,693282,17,43865269,90'+4',David Edvardsson (Tromso) Goal at 94',2024-09-29 05:45:29
12330,693283,0,43884711,40',Espen Garnas (Lillestrom) Yellow Card at 40',2024-09-30 05:42:44
12330,693283,1,43884786,45'+1',Peter Christiansen (Viking FK) Goal at 46',2024-09-30 05:42:44
12330,693283,2,43885183,46',Henrik Heggheim (Viking FK) Goal at 46',2024-09-30 05:42:44
12330,693283,3,43885303,51',Joe Bell (Viking FK) Yellow Card at 51',2024-09-30 05:42:44
12330,693283,4,43885397,59',Sander Svendsen (Viking FK) Goal at 59',2024-09-30 05:42:44
12330,693283,5,43885464,63',Ylldren Ibrahimaj (Lillestrom) Yellow Card at 63',2024-09-30 05:42:44
12330,693283,6,43885492,64',Sander Moen Foss (Lillestrom) Substitution at 64',2024-09-30 05:42:44
12330,693283,7,43885493,64',Hampus Finndell (Viking FK) Substitution at 64',2024-09-30 05:42:44
12330,693283,8,43885494,65',Markus Karlsbakk (Lillestrom) Substitution at 65',2024-09-30 05:42:44
12330,693283,9,43885495,66',Peter Christiansen (Viking FK) Goal at 66',2024-09-30 05:42:44
12330,693283,10,43885525,68',Vá (Lillestrom) Goal at 68',2024-10-05 05:40:46
12330,693283,11,43885641,75',Vebjorn Hoff (Lillestrom) Substitution at 75',2024-09-30 05:42:44
12330,693283,12,43885642,75',Frederik Elkaer (Lillestrom) Substitution at 75',2024-09-30 05:42:44
12330,693283,13,43885748,81',Niklas Fuglestad (Viking FK) Substitution at 81',2024-09-30 05:42:44
12330,693283,14,43885804,83',Hampus Finndell (Viking FK) Yellow Card at 83',2024-09-30 05:42:44
12330,693283,15,43885805,83',Moctar Diop (Lillestrom) Substitution at 83',2024-09-30 05:42:44
12330,693283,16,43885822,86',Christian Cappis (Viking FK) Substitution at 86',2024-09-30 05:42:44
12330,693283,17,43885823,86',Herman Haugen (Viking FK) Substitution at 86',2024-09-30 05:42:44
12330,693284,0,43881780,28',Jesper Taaje (Stromsgodset) Yellow Card at 28',2024-09-30 05:42:44
12330,693284,1,43881880,36',Eirik Andersen (Stromsgodset) Goal at 36',2024-09-30 05:42:44
12330,693284,2,43882356,45',Brynjar Bjarnason (Hamarkameratene) Substitution at 45',2024-09-30 05:42:44
12330,693284,3,43882438,53',Brynjar Bjarnason (Hamarkameratene) Yellow Card at 53',2024-09-30 05:42:44
12330,693284,4,43882711,67',Arne Ødegård (Hamarkameratene) Substitution at 67',2024-09-30 05:42:44
12330,693284,5,43882743,71',Elias Hoff Melkersen (Stromsgodset) Substitution at 71',2024-09-30 05:42:44
12330,693284,6,43882820,77',Henrik Udahl (Hamarkameratene) Substitution at 77',2024-09-30 05:42:44
12330,693284,7,43882907,82',Marko Lawk Farji (Stromsgodset) Substitution at 82',2024-09-30 05:42:44
12330,693284,8,43883049,88',Pal Alexander Kirkevold (Hamarkameratene) Substitution at 88',2024-09-30 05:42:44
12330,693284,9,43883050,88',Anton Ekeroth (Hamarkameratene) Substitution at 88',2024-09-30 05:42:44
12330,693284,10,43883051,89',Snorre Nilsen (Hamarkameratene) Goal at 89',2024-09-30 05:42:44
12330,693285,0,43884407,25',Jens Hauge (Bodo/Glimt) Penalty - Scored at 25',2024-09-30 05:42:44
12330,693285,1,43884482,29',Michael Lansing (Kristiansund BK) Own Goal at 29',2024-09-30 05:42:44
12330,693285,2,43884770,45',Jens Hauge (Bodo/Glimt) Goal at 45',2024-09-30 05:42:44
12330,693285,3,43885436,59',David Tufekcic (Kristiansund BK) Substitution at 59',2024-09-30 05:42:44
12330,693285,4,43885437,59',Wilfred Igor (Kristiansund BK) Substitution at 59',2024-09-30 05:42:44
12330,693285,5,43885460,63',Philip Zinckernagel (Bodo/Glimt) Goal at 63',2024-09-30 05:42:44
12330,693285,6,43885520,67',August Mikkelsen (Bodo/Glimt) Substitution at 67',2024-09-30 05:42:44
12330,693285,7,43885521,67',Sondre Auklend (Bodo/Glimt) Substitution at 67',2024-09-30 05:42:44
12330,693285,8,43885522,67',Michal Tomic (Bodo/Glimt) Substitution at 67',2024-09-30 05:42:44
12330,693285,9,43885558,72',Igor Jelicic (Kristiansund BK) Substitution at 72',2024-09-30 05:42:44
12330,693285,10,43885559,72',Adrian Rønning (Kristiansund BK) Substitution at 72',2024-09-30 05:42:44
12330,693285,11,43885725,77',Sondre Sörli (Bodo/Glimt) Substitution at 77',2024-09-30 05:42:44
12330,693285,12,43885726,81',Andreas Helmersen (Bodo/Glimt) Substitution at 81',2024-09-30 05:42:44
12330,693285,13,43885856,89',Franklin Nyenetue (Kristiansund BK) Substitution at 89',2024-09-30 05:42:44
12330,693286,0,43884275,16',Bork Bang-Kittilsen (Odds BK) Goal at 16',2024-09-30 05:42:44
12330,693286,1,43884466,29',Moussa Nije (KFUM Oslo) Goal at 29',2024-09-30 05:42:44
12330,693286,2,43884688,40',Espen Ruud (Odds BK) Yellow Card at 40',2024-09-30 05:42:44
12330,693286,3,43884710,42',Robin Rasch (KFUM Oslo) Penalty - Scored at 42',2024-09-30 05:42:44
12330,693286,4,43885124,45',Leon Hien (Odds BK) Substitution at 45',2024-09-30 05:42:44
12330,693286,5,43885204,45',Sverre Sandal (KFUM Oslo) Substitution at 45',2024-09-30 05:42:44
12330,693286,6,43885281,52',Syver Aas (Odds BK) Substitution at 52',2024-09-30 05:42:44
12330,693286,7,43885497,64',David Hickson (KFUM Oslo) Substitution at 64',2024-09-30 05:42:44
12330,693286,8,43885570,73',Johannes Hummelvoll-Nuñez (KFUM Oslo) Goal at 73',2024-09-30 05:42:44
12330,693286,9,43885606,74',Oliver Hagen (Odds BK) Substitution at 74',2024-09-30 05:42:44
12330,693286,10,43885721,79',Amin Nouri (KFUM Oslo) Yellow Card at 79',2024-09-30 05:42:44
12330,693286,11,43885722,80',Zakaria Abdul Mugees (Odds BK) Substitution at 80',2024-09-30 05:42:44
12330,693286,12,43885723,80',Ole Erik Midtskogen (Odds BK) Substitution at 80',2024-09-30 05:42:44
12330,693286,13,43885813,86',Remi-André Svindland (KFUM Oslo) Substitution at 86',2024-09-30 05:42:44
12330,693286,14,43885814,86',Mame Mor Ndiaye (KFUM Oslo) Substitution at 86',2024-09-30 05:42:44
12330,693287,0,43872402,44',Peter Reinhardsen (Sarpsborg FK) Yellow Card at 44',2024-10-04 05:37:14
12330,693287,1,43872620,48',Henrik Skogvold (Fredrikstad) Goal at 48',2024-09-30 05:42:44
12330,693287,2,43872699,54',Sondre Ørjasæter (Sarpsborg FK) Yellow Card at 54',2024-09-30 05:42:44
12330,693287,3,43872868,68',Frederik Carstensen (Sarpsborg FK) Substitution at 68',2024-10-04 05:37:14
12330,693287,4,43872869,68',Sander Christiansen (Sarpsborg FK) Substitution at 68',2024-09-30 05:42:44
12330,693287,5,43873065,78',Alagie Sanyang (Sarpsborg FK) Substitution at 78',2024-09-30 05:42:44
12330,693287,6,43873066,79',Amidou Diop (Sarpsborg FK) Substitution at 79',2024-09-30 05:42:44
12330,693287,7,43873067,79',Daniel Eid (Fredrikstad) Substitution at 79',2024-09-30 05:42:44
12330,693287,8,43873068,79',Jeppe Kjaer Jensen (Fredrikstad) Substitution at 79',2024-09-30 05:42:44
12330,693287,9,43873069,80',Daniel Eid (Fredrikstad) Yellow Card at 80',2024-09-30 05:42:44
12330,693287,10,43873165,83',Simen Rafn (Fredrikstad) Yellow Card at 83',2024-09-30 05:42:44
12330,693287,11,43873166,84',Joannes Bjartalid (Fredrikstad) Substitution at 84',2024-09-30 05:42:44
12330,693287,12,43873167,85',Niklas Sandberg (Sarpsborg FK) Substitution at 85',2024-09-30 05:42:44
12330,693287,13,43873168,87',Samson Tijani (Fredrikstad) Substitution at 87',2024-09-30 05:42:44
12330,693287,14,43873304,90'+6',Menno Koch (Sarpsborg FK) Yellow Card at 96',2024-09-30 05:42:44
12330,693288,0,43870568,31',Martin Samuelsen (Haugesund) Substitution at 31',2024-09-29 05:45:29
12330,693288,1,43870630,36',Aune Heggebo (SK Brann) Goal at 36',2024-09-29 05:45:29
12330,693288,2,43871031,45',Mads Sande (SK Brann) Substitution at 45',2024-09-29 05:45:29
12330,693288,3,43871091,56',Parfait Bizoza (Haugesund) Yellow Card at 56',2024-09-29 05:45:29
12330,693288,4,43871161,60',Troy Nyhammer (Haugesund) Substitution at 60',2024-09-29 05:45:29
12330,693288,5,43871186,62',Bard Finne (SK Brann) Substitution at 62',2024-09-29 05:45:29
12330,693288,6,43871245,68',Sebastian Tounekti (Haugesund) Yellow Card at 68',2024-09-29 05:45:29
12330,693288,7,43871351,74',Ulrick Mathisen (SK Brann) Substitution at 74',2024-10-06 05:42:20
12330,693288,8,43871352,75',Thore Baardsen Pedersen (SK Brann) Substitution at 75',2024-09-29 05:45:29
12330,693288,9,43871468,81',Anton Logi Lúdvíksson (Haugesund) Substitution at 81',2024-09-29 05:45:29
12330,693288,10,43871469,81',Mathias Dahl Sauer (Haugesund) Substitution at 81',2024-10-06 05:42:20
12330,693288,11,43871510,84',Niklas Castro (SK Brann) Yellow Card at 84',2024-09-29 05:45:29
12330,693288,12,43871572,88',Mikkel Hope (Haugesund) Yellow Card at 88',2024-09-29 05:45:29
12330,693289,0,44022917,6',Frederik Carstensen (Sarpsborg FK) Goal at 6',2024-10-21 05:15:20
12330,693289,1,44023470,39',Frederik Carstensen (Sarpsborg FK) Goal at 39',2024-10-21 05:15:20
12330,693289,2,44023877,42',Tore Andre Soras (Hamarkameratene) Yellow Card at 42',2024-10-21 05:15:20
12330,693289,3,44023585,45'+2',Aimar Sher (Sarpsborg FK) Yellow Card at 47',2024-10-21 05:15:20
12330,693289,4,44023798,45',Kristian Onsrud (Hamarkameratene) Substitution at 45',2024-10-21 05:15:20
12330,693289,5,44023799,45',Anton Ekeroth (Hamarkameratene) Substitution at 45',2024-10-21 05:15:20
12330,693289,6,44023878,45',Pal Alexander Kirkevold (Hamarkameratene) Substitution at 45',2024-10-21 05:15:20
12330,693289,7,44024178,64',Eirik Wichne (Sarpsborg FK) Substitution at 64',2024-10-21 05:15:20
12330,693289,8,44024317,72',Eirik Wichne (Sarpsborg FK) Yellow Card at 72',2024-10-21 05:15:20
12330,693289,9,44024318,73',Alagie Sanyang (Sarpsborg FK) Substitution at 73',2024-10-21 05:15:20
12330,693289,10,44024319,73',Harald Nilsen Tangen (Sarpsborg FK) Substitution at 73',2024-10-21 05:15:20
12330,693289,11,44024320,73',Niklas Sandberg (Sarpsborg FK) Substitution at 73',2024-10-21 05:15:20
12330,693289,12,44024424,80',William Kurtovic (Hamarkameratene) Substitution at 80',2024-10-21 05:15:20
12330,693289,13,44024583,87',Sveinn Aron Gudjohnsen (Sarpsborg FK) Substitution at 87',2024-10-21 05:15:20
12330,693289,14,44024584,89',Henrik Udahl (Hamarkameratene) Substitution at 89',2024-10-21 05:15:20
12330,693290,0,44023079,17',Marko Lawk Farji (Stromsgodset) Substitution at 17',2024-10-21 05:15:20
12330,693290,1,44024190,61',David Tufekcic (Kristiansund BK) Substitution at 61',2024-10-21 05:15:20
12330,693290,2,44024224,63',Elias Hoff Melkersen (Stromsgodset) Substitution at 63',2024-10-21 05:15:20
12330,693290,3,44024383,75',Kreshnik Krasniqi (Stromsgodset) Yellow Card at 75',2024-10-21 05:15:20
12330,693290,4,44024551,83',Mikkel Rakneberg (Kristiansund BK) Yellow Card at 83',2024-10-21 05:15:20
12330,693290,5,44024660,88',Igor Jelicic (Kristiansund BK) Substitution at 88',2024-10-21 05:15:20
12330,693290,6,44024661,88',Wilfred Igor (Kristiansund BK) Substitution at 88',2024-10-21 05:15:20
12330,693290,7,44024662,88',Franklin Nyenetue (Kristiansund BK) Substitution at 88',2024-10-21 05:15:20
12330,693291,0,44024156,61',Remi-André Svindland (KFUM Oslo) Substitution at 61',2024-10-21 05:15:20
12330,693291,1,44024157,61',Dadi Dodou Gaye (KFUM Oslo) Substitution at 61',2024-10-21 05:15:20
12330,693291,2,44024158,62',Remi-André Svindland (KFUM Oslo) Yellow Card at 62',2024-10-21 05:15:20
12330,693291,3,44024225,65',Troy Nyhammer (Haugesund) Substitution at 65',2024-10-21 05:15:20
12330,693291,4,44024430,77',Morten Konradsen (Haugesund) Substitution at 77',2024-10-21 05:15:20
12330,693291,5,44024431,77',Martin Samuelsen (Haugesund) Substitution at 77',2024-10-21 05:15:20
12330,693291,6,44024432,78',Sverre Sandal (KFUM Oslo) Substitution at 78',2024-10-21 05:15:20
12330,693291,7,44024433,78',Obilor Okeke (KFUM Oslo) Substitution at 78',2024-10-21 05:15:20
12330,693291,8,44024621,88',Mathias Dahl Sauer (Haugesund) Substitution at 88',2024-10-21 05:15:20
12330,693292,0,44023028,15',Magnus Rugland Ree (Viking FK) Own Goal at 15',2024-10-21 05:15:20
12330,693292,1,44023078,18',Sheriff Sinyan (Odds BK) Goal at 18',2024-10-21 05:15:20
12330,693292,2,44023314,29',Alexander Fransson (Odds BK) Yellow Card at 29',2024-10-21 05:15:20
12330,693292,3,44023386,35',Henrik Heggheim (Viking FK) Goal at 35',2024-10-21 05:15:20
12330,693292,4,44023471,39',Simen Kvia-Egeskog (Viking FK) Yellow Card at 39',2024-10-21 05:15:20
12330,693292,5,44023554,45',Josef Baccay (Odds BK) Yellow Card at 45',2024-10-21 05:15:20
12330,693292,6,44023996,53',Jost Urbancic (Viking FK) Yellow Card at 53',2024-10-21 05:15:20
12330,693292,7,44024100,59',Lars Jorgen Salvesen (Viking FK) Substitution at 59',2024-10-21 05:15:20
12330,693292,8,44024101,59',Niklas Fuglestad (Viking FK) Substitution at 59',2024-10-21 05:15:20
12330,693292,9,44024129,62',Bilal Njie (Odds BK) Substitution at 62',2024-10-21 05:15:20
12330,693292,10,44024191,67',Christian Kjetil Haug (Odds BK) Yellow Card at 67',2024-10-21 05:15:20
12330,693292,11,44024305,72',Nicholas D'Agostino (Viking FK) Substitution at 72',2024-10-21 05:15:20
12330,693292,12,44024306,72',Viljar Vevatne (Viking FK) Substitution at 72',2024-10-21 05:15:20
12330,693292,13,44024371,78',Solomon Owusu (Odds BK) Substitution at 78',2024-10-26 13:53:28
12330,693292,14,44024473,78',Espen Ruud (Odds BK) Substitution at 78',2024-10-21 05:15:20
12330,693292,15,44024379,79',Lars Jorgen Salvesen (Viking FK) Goal at 79',2024-10-21 05:15:20
12330,693292,16,44024544,87',Syver Aas (Odds BK) Substitution at 87',2024-10-26 13:53:28
12330,693292,17,44024594,89',Christian Cappis (Viking FK) Substitution at 89',2024-10-26 13:53:28
12330,693292,18,44024612,90',Bilal Njie (Odds BK) Goal at 90',2024-10-21 05:15:20
12330,693292,19,44024672,90'+1',Bilal Njie (Odds BK) Yellow Card at 91',2024-10-21 05:15:20
12330,693292,20,44024763,90'+2',Espen Ruud (Odds BK) Yellow Card at 92',2024-10-21 05:15:20
12330,693292,21,44024673,90'+5',Nicholas D'Agostino (Viking FK) Goal at 95',2024-10-21 05:15:20
12330,693293,0,44025117,22',Sondre Sorlokk (Fredrikstad) Yellow Card at 22',2024-10-21 05:15:20
12330,693293,1,44025296,43',Simen Rafn (Fredrikstad) Yellow Card at 43',2024-10-21 05:15:20
12330,693293,2,44025324,45'+2',Ruben Gabrielsen (Lillestrom) Yellow Card at 47',2024-10-21 05:15:20
12330,693293,3,44025472,45',Erling Knudtzon (Lillestrom) Substitution at 45',2024-10-21 05:15:20
12330,693293,4,44025512,50',Morten Bjorlo (Fredrikstad) Penalty - Scored at 50',2024-10-21 05:15:20
12330,693293,5,44025537,56',Sigurd Kvile (Fredrikstad) Yellow Card at 56',2024-10-21 05:15:20
12330,693293,6,44025566,59',Ruben Gabrielsen (Lillestrom) Goal at 59',2024-10-21 05:15:20
12330,693293,7,44025588,64',Jeppe Kjaer Jensen (Fredrikstad) Substitution at 64',2024-10-21 05:15:20
12330,693293,8,44025589,64',Joannes Bjartalid (Fredrikstad) Substitution at 64',2024-10-21 05:15:20
12330,693293,9,44025683,73',Alexander Røssing-Lelesiit (Lillestrom) Substitution at 73',2024-10-21 05:15:20
12330,693293,10,44025684,73',Markus Karlsbakk (Lillestrom) Substitution at 73',2024-10-21 05:15:20
12330,693293,11,44025709,78',Jeppe Kjaer Jensen (Fredrikstad) Goal at 78',2024-10-21 05:15:20
12330,693293,12,44025775,78',Jeppe Kjaer Jensen (Fredrikstad) Yellow Card at 78',2024-10-21 05:15:20
12330,693293,13,44025800,80',Henrik Kjelsrud Johansen (Fredrikstad) Substitution at 80',2024-10-21 05:15:20
12330,693293,14,44025809,83',Mathis Bolly (Lillestrom) Substitution at 83',2024-10-21 05:15:20
12330,693293,15,44025853,87',Mohanad Jeahze (Lillestrom) Yellow Card at 87',2024-10-21 05:15:20
12330,693293,16,44025898,90'+1',Erling Knudtzon (Lillestrom) Yellow Card at 91',2024-10-21 05:15:20
12330,693294,0,44010899,61',Sondre Brunstad Fet (Bodo/Glimt) Substitution at 61',2024-10-20 11:07:54
12330,693294,1,44010984,72',Lasse Nordas (Tromso) Substitution at 72',2024-10-20 11:07:54
12330,693294,2,44010985,72',Jens Hjerto Dahl (Tromso) Substitution at 72',2024-10-20 11:07:54
12330,693294,3,44011124,82',Runar Espejord (Bodo/Glimt) Substitution at 82',2024-10-25 05:18:47
12330,693294,4,44011123,83',Sondre Sörli (Bodo/Glimt) Substitution at 83',2024-10-25 05:18:47
12330,693294,5,44011125,83',Villads Nielsen (Bodo/Glimt) Substitution at 83',2024-10-20 11:07:54
12330,693294,6,44011282,90'+4',Nikita Haykin (Bodo/Glimt) Yellow Card at 94',2024-10-20 11:07:54
12330,693295,0,44020763,7',Emil Kornvig (SK Brann) Goal at 7',2024-10-21 05:15:20
12330,693295,1,44021148,44',Sander Kartum (SK Brann) Yellow Card at 44',2024-10-21 05:15:20
12330,693295,2,44021537,48',Ulrik Jenssen (Rosenborg) Yellow Card at 48',2024-10-21 05:15:20
12330,693295,3,44021538,49',Aune Heggebo (SK Brann) Shot Off Target at 49',2024-10-21 05:15:20
12330,693295,4,44021545,49',Aune Heggebo (SK Brann) Goal at 49',2024-10-21 05:15:20
12330,693295,5,44021602,53',Sverre Nypan (Rosenborg) Goal at 53',2024-10-21 05:15:20
12330,693295,6,44021871,74',Matias Dyngeland (SK Brann) Yellow Card at 74',2024-10-21 05:15:20
12330,693295,7,44021962,78',Noah Sahsah (Rosenborg) Substitution at 78',2024-10-21 05:15:20
12330,693295,8,44021963,78',Ole Christian Saeter (Rosenborg) Substitution at 78',2024-10-21 05:15:20
12330,693295,9,44022033,82',Mads Sande (SK Brann) Substitution at 82',2024-10-21 05:15:20
12330,693295,10,44022134,86',Sakarias Opsahl (SK Brann) Substitution at 86',2024-10-21 05:15:20
12330,693295,11,44022135,87',Bard Finne (SK Brann) Substitution at 87',2024-10-21 05:15:20
12330,693295,12,44022136,87',Erlend Dahl Reitan (Rosenborg) Substitution at 87',2024-10-21 05:15:20
12330,693295,13,44022231,90'+2',Rasmus Holten (SK Brann) Substitution at 92',2024-10-21 05:15:20
12330,693295,14,44022232,90'+3',Felix Horn Myhre (SK Brann) Yellow Card at 93',2024-10-21 05:15:20
12330,693296,0,44006802,41',Martin Gjone (Sandefjord) Yellow Card at 41',2024-10-20 11:07:54
12330,693296,1,44008229,63',Markus Kaasa (Molde) Substitution at 63',2024-10-20 11:07:54
12330,693296,2,44008230,63',Mads Enggård (Molde) Substitution at 63',2024-10-20 11:07:54
