seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12749,711987,16,44652316,76,Arne Sicker (SV 07 Elversberg) Substitution at 81',Arne Sicker Substitution,2,4860,81',10388,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,235559.0,Arne Sicker,2025-02-09 05:52:19
12749,711987,17,44652317,76,Manuel Feil (SV 07 Elversberg) Substitution at 81',Manuel Feil Substitution,2,4860,81',10388,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,278014.0,Manuel Feil,2025-02-11 05:49:50
12749,711987,16,44652316,76,Arne Sicker (SV 07 Elversberg) Substitution at 81',Arne Sicker Substitution,2,4860,81',10388,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,372788.0,Elias Baum,2025-02-09 05:52:19
12749,711987,17,44652317,76,Manuel Feil (SV 07 Elversberg) Substitution at 81',Manuel Feil Substitution,2,4860,81',10388,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,310692.0,Lukas Petkov,2025-02-11 05:49:50
12749,711988,1,44651931,93,Dennis Dressel (SSV Ulm 1846) Red Card at 50',Dennis Dressel Red Card,2,3000,50',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,260120.0,Dennis Dressel,2025-02-09 05:52:19
12749,711988,2,44651954,76,Santiago Castaneda (SC Paderborn 07) Substitution at 51',Santiago Castaneda Substitution,2,3060,51',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,338837.0,Santiago Castaneda,2025-02-09 05:52:19
12749,711988,2,44651954,76,Santiago Castaneda (SC Paderborn 07) Substitution at 51',Santiago Castaneda Substitution,2,3060,51',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,345106.0,Calvin Brackelmann,2025-02-09 05:52:19
12749,711988,3,44651955,94,Raphael Obermair (SC Paderborn 07) Yellow Card at 52',Raphael Obermair Yellow Card,2,3120,52',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,251639.0,Raphael Obermair,2025-02-09 05:52:19
12749,711988,4,44651993,76,Luka Hyryläinen (SSV Ulm 1846) Substitution at 56',Luka Hyryläinen Substitution,2,3360,56',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,388352.0,Luka Hyryläinen,2025-02-09 05:52:19
12749,711988,4,44651993,76,Luka Hyryläinen (SSV Ulm 1846) Substitution at 56',Luka Hyryläinen Substitution,2,3360,56',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291838.0,Felix Higl,2025-02-09 05:52:19
12749,711988,5,44652005,94,Filip Bilbija (SC Paderborn 07) Yellow Card at 60',Filip Bilbija Yellow Card,2,3600,60',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291738.0,Filip Bilbija,2025-02-09 05:52:19
12749,711988,6,44652028,94,Lennart Stoll (SSV Ulm 1846) Yellow Card at 64',Lennart Stoll Yellow Card,2,3840,64',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,278000.0,Lennart Stoll,2025-02-09 05:52:19
12749,711988,7,44652104,76,Ilyas Ansah (SC Paderborn 07) Substitution at 71',Ilyas Ansah Substitution,2,4260,71',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,366363.0,Ilyas Ansah,2025-02-09 05:52:19
12749,711988,7,44652104,76,Ilyas Ansah (SC Paderborn 07) Substitution at 71',Ilyas Ansah Substitution,2,4260,71',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291738.0,Filip Bilbija,2025-02-09 05:52:19
12749,711988,8,44652116,76,Robert Leipertz (SSV Ulm 1846) Substitution at 73',Robert Leipertz Substitution,2,4380,73',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,177822.0,Robert Leipertz,2025-02-09 05:52:19
12749,711988,8,44652116,76,Robert Leipertz (SSV Ulm 1846) Substitution at 73',Robert Leipertz Substitution,2,4380,73',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,358496.0,Maurice Krattenmacher,2025-02-09 05:52:19
12749,711988,9,44652132,94,Marvin Mehlem (SC Paderborn 07) Yellow Card at 75',Marvin Mehlem Yellow Card,2,4500,75',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,221516.0,Marvin Mehlem,2025-02-09 05:52:19
12749,711988,10,44652171,70,Marvin Mehlem (SC Paderborn 07) Goal at 81',Marvin Mehlem Goal,2,4860,81',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,221516.0,Marvin Mehlem,2025-02-09 05:52:19
12749,711988,11,44652206,76,Dennis Chessa (SSV Ulm 1846) Substitution at 83',Dennis Chessa Substitution,2,4980,83',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205984.0,Dennis Chessa,2025-02-09 05:52:19
12749,711988,12,44652207,76,Lucas Röser (SSV Ulm 1846) Substitution at 83',Lucas Röser Substitution,2,4980,83',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,259203.0,Lucas Röser,2025-02-09 05:52:19
12749,711988,11,44652206,76,Dennis Chessa (SSV Ulm 1846) Substitution at 83',Dennis Chessa Substitution,2,4980,83',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,346118.0,Max Brandt,2025-02-09 05:52:19
12749,711988,12,44652207,76,Lucas Röser (SSV Ulm 1846) Substitution at 83',Lucas Röser Substitution,2,4980,83',15710,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,276330.0,Oliver Batista Meier,2025-02-09 05:52:19
12749,711988,13,44652261,76,Sebastian Klaas (SC Paderborn 07) Substitution at 86',Sebastian Klaas Substitution,2,5160,86',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,267513.0,Sebastian Klaas,2025-02-09 05:52:19
12749,711988,13,44652261,76,Sebastian Klaas (SC Paderborn 07) Substitution at 86',Sebastian Klaas Substitution,2,5160,86',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,320298.0,Casper Terho,2025-02-09 05:52:19
12749,711988,14,44652339,94,Tjark Scheller (SC Paderborn 07) Yellow Card at 92',Tjark Scheller Yellow Card,2,5400,90'+2',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,371806.0,Tjark Scheller,2025-02-09 05:52:19
12749,711988,15,44652386,70,Adriano Grimaldi (SC Paderborn 07) Goal at 97',Adriano Grimaldi Goal,2,5400,90'+7',3307,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,140765.0,Adriano Grimaldi,2025-02-09 05:52:19
12749,711989,1,44647359,70,Sargis Adamyan (SSV Jahn Regensburg) Goal at 6',Sargis Adamyan Goal,1,360,6',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,182427.0,Sargis Adamyan,2025-02-08 05:58:55
12749,711989,2,44647368,70,Jomaine Consbruch (SpVgg Greuther Furth) Goal at 31',Jomaine Consbruch Goal,1,1860,31',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290884.0,Jomaine Consbruch,2025-02-08 05:58:55
12749,711989,3,44647382,70,Dennis Srbeny (SpVgg Greuther Furth) Goal at 37',Dennis Srbeny Goal,1,2220,37',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,221551.0,Dennis Srbeny,2025-02-08 05:58:55
12749,711989,4,44647458,76,Tim Handwerker (SSV Jahn Regensburg) Substitution at 45',Tim Handwerker Substitution,2,2700,45',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,259050.0,Tim Handwerker,2025-02-08 05:58:55
12749,711989,4,44647458,76,Tim Handwerker (SSV Jahn Regensburg) Substitution at 45',Tim Handwerker Substitution,2,2700,45',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,306492.0,Bryan Hein,2025-02-08 05:58:55
12749,711989,5,44647518,76,Simon Asta (SpVgg Greuther Furth) Substitution at 63',Simon Asta Substitution,2,3780,63',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,271605.0,Simon Asta,2025-02-08 05:58:55
12749,711989,6,44647519,76,Noel Futkeu (SpVgg Greuther Furth) Substitution at 63',Noel Futkeu Substitution,2,3780,63',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,306991.0,Noel Futkeu,2025-02-08 05:58:55
12749,711989,5,44647518,76,Simon Asta (SpVgg Greuther Furth) Substitution at 63',Simon Asta Substitution,2,3780,63',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,289361.0,Marco Meyerhöfer,2025-02-08 05:58:55
12749,711989,6,44647519,76,Noel Futkeu (SpVgg Greuther Furth) Substitution at 63',Noel Futkeu Substitution,2,3780,63',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,386455.0,Jannik Mause,2025-02-08 05:58:55
12749,711989,7,44647520,94,Noah Loosli (SpVgg Greuther Furth) Yellow Card at 64',Noah Loosli Yellow Card,2,3840,64',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,230964.0,Noah Loosli,2025-02-08 05:58:55
12749,711989,8,44647527,76,Christian Viet (SSV Jahn Regensburg) Substitution at 68',Christian Viet Substitution,2,4080,68',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,256765.0,Christian Viet,2025-02-08 05:58:55
12749,711989,8,44647527,76,Christian Viet (SSV Jahn Regensburg) Substitution at 68',Christian Viet Substitution,2,4080,68',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,184847.0,Andreas Geipl,2025-02-08 05:58:55
12749,711989,9,44647528,76,Anssi Suhonen (SSV Jahn Regensburg) Substitution at 69',Anssi Suhonen Substitution,2,4140,69',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275993.0,Anssi Suhonen,2025-02-08 05:58:55
12749,711989,9,44647528,76,Anssi Suhonen (SSV Jahn Regensburg) Substitution at 69',Anssi Suhonen Substitution,2,4140,69',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,288794.0,Christian Kühlwetter,2025-02-08 05:58:55
12749,711989,10,44647541,76,Sacha Bansé (SpVgg Greuther Furth) Substitution at 74',Sacha Bansé Substitution,2,4440,74',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,363057.0,Sacha Bansé,2025-02-08 05:58:55
12749,711989,11,44647542,76,Roberto Massimo (SpVgg Greuther Furth) Substitution at 74',Roberto Massimo Substitution,2,4440,74',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,268123.0,Roberto Massimo,2025-02-08 05:58:55
12749,711989,10,44647541,76,Sacha Bansé (SpVgg Greuther Furth) Substitution at 74',Sacha Bansé Substitution,2,4440,74',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290884.0,Jomaine Consbruch,2025-02-08 05:58:55
12749,711989,11,44647542,76,Roberto Massimo (SpVgg Greuther Furth) Substitution at 74',Roberto Massimo Substitution,2,4440,74',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,221551.0,Dennis Srbeny,2025-02-08 05:58:55
12749,711989,12,44647551,94,Robin Ziegele (SSV Jahn Regensburg) Yellow Card at 77',Robin Ziegele Yellow Card,2,4620,77',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,222613.0,Robin Ziegele,2025-02-08 05:58:55
12749,711989,13,44647572,76,Elias Huth (SSV Jahn Regensburg) Substitution at 81',Elias Huth Substitution,2,4860,81',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,248697.0,Elias Huth,2025-02-08 05:58:55
12749,711989,14,44647573,76,Noah Ganaus (SSV Jahn Regensburg) Substitution at 81',Noah Ganaus Substitution,2,4860,81',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,365729.0,Noah Ganaus,2025-02-08 05:58:55
12749,711989,13,44647572,76,Elias Huth (SSV Jahn Regensburg) Substitution at 81',Elias Huth Substitution,2,4860,81',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,322712.0,Eric Hottmann,2025-02-08 05:58:55
12749,711989,14,44647573,76,Noah Ganaus (SSV Jahn Regensburg) Substitution at 81',Noah Ganaus Substitution,2,4860,81',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205911.0,Sebastian Ernst,2025-02-08 05:58:55
12749,711989,15,44647610,76,Gideon Jung (SpVgg Greuther Furth) Substitution at 91',Gideon Jung Substitution,2,5400,90'+1',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,206580.0,Gideon Jung,2025-02-08 05:58:55
12749,711989,16,44647633,94,Louis Breunig (SSV Jahn Regensburg) Yellow Card at 93',Louis Breunig Yellow Card,2,5400,90'+3',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,322708.0,Louis Breunig,2025-02-08 05:58:55
12749,711989,17,44647648,94,Felix Gebhardt (SSV Jahn Regensburg) Yellow Card at 96',Felix Gebhardt Yellow Card,2,5400,90'+6',11017,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,304227.0,Felix Gebhardt,2025-02-08 05:58:55
12749,711989,15,44647610,76,Gideon Jung (SpVgg Greuther Furth) Substitution at 91',Gideon Jung Substitution,2,5400,90'+1',3070,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,174506.0,Branimir Hrgota,2025-02-08 05:58:55
12749,711990,1,44664752,94,Joel Schmied (FC Cologne) Yellow Card at 34',Joel Schmied Yellow Card,1,2040,34',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,306378.0,Joel Schmied,2025-02-10 05:49:14
12749,711990,2,44664820,94,Mathias Olesen (FC Cologne) Yellow Card at 39',Mathias Olesen Yellow Card,1,2340,39',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,294277.0,Mathias Olesen,2025-02-10 05:49:14
12749,711990,3,44664858,70,Damion Downs (FC Cologne) Goal at 43',Damion Downs Goal,1,2580,43',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,359707.0,Damion Downs,2025-02-10 05:49:14
12749,711990,4,44664988,76,Neo Telle (FC Cologne) Substitution at 45',Neo Telle Substitution,2,2700,45',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,398980.0,Neo Telle,2025-02-10 05:49:14
12749,711990,4,44664988,76,Neo Telle (FC Cologne) Substitution at 45',Neo Telle Substitution,2,2700,45',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290398.0,Eric Martel,2025-02-10 05:49:14
12749,711990,5,44665129,76,Max Finkgrafe (FC Cologne) Substitution at 57',Max Finkgrafe Substitution,2,3420,57',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,368003.0,Max Finkgrafe,2025-02-10 05:49:14
12749,711990,6,44665130,76,Florian Kainz (FC Cologne) Substitution at 57',Florian Kainz Substitution,2,3420,57',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,151464.0,Florian Kainz,2025-02-10 05:49:14
12749,711990,5,44665129,76,Max Finkgrafe (FC Cologne) Substitution at 57',Max Finkgrafe Substitution,2,3420,57',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,294277.0,Mathias Olesen,2025-02-10 05:49:14
12749,711990,6,44665130,76,Florian Kainz (FC Cologne) Substitution at 57',Florian Kainz Substitution,2,3420,57',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,262862.0,Dejan Ljubicic,2025-02-10 05:49:14
12749,711990,7,44665194,76,Adrian Gantenbein (Schalke 04) Substitution at 62',Adrian Gantenbein Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,326766.0,Adrian Gantenbein,2025-02-10 05:49:14
12749,711990,8,44665195,76,Ilyes Hamache (Schalke 04) Substitution at 62',Ilyes Hamache Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,323989.0,Ilyes Hamache,2025-02-10 05:49:14
12749,711990,9,44665196,76,Aymen Barkok (Schalke 04) Substitution at 62',Aymen Barkok Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,249110.0,Aymen Barkok,2025-02-10 05:49:14
12749,711990,7,44665194,76,Adrian Gantenbein (Schalke 04) Substitution at 62',Adrian Gantenbein Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,316105.0,Mehmet Can Aydin,2025-02-10 05:49:14
12749,711990,8,44665195,76,Ilyes Hamache (Schalke 04) Substitution at 62',Ilyes Hamache Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,380394.0,Pape Meissa Ba,2025-02-10 05:49:14
12749,711990,9,44665196,76,Aymen Barkok (Schalke 04) Substitution at 62',Aymen Barkok Substitution,2,3720,62',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205916.0,Janik Bachmann,2025-02-10 05:49:14
12749,711990,10,44665284,94,Damion Downs (FC Cologne) Yellow Card at 72',Damion Downs Yellow Card,2,4320,72',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,359707.0,Damion Downs,2025-02-10 05:49:14
12749,711990,11,44665285,76,Jan Thielmann (FC Cologne) Substitution at 73',Jan Thielmann Substitution,2,4380,73',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,300444.0,Jan Thielmann,2025-02-10 05:49:14
12749,711990,11,44665285,76,Jan Thielmann (FC Cologne) Substitution at 73',Jan Thielmann Substitution,2,4380,73',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,343969.0,Denis Huseinbasic,2025-02-10 05:49:14
12749,711990,12,44665426,76,Imad Rondic (FC Cologne) Substitution at 81',Imad Rondic Substitution,2,4860,81',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,306653.0,Imad Rondic,2025-02-10 05:49:14
12749,711990,13,44665427,76,Amin Younes (Schalke 04) Substitution at 81',Amin Younes Substitution,2,4860,81',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,172295.0,Amin Younes,2025-02-10 05:49:14
12749,711990,14,44665428,76,Christopher Antwi-Adjei (Schalke 04) Substitution at 81',Christopher Antwi-Adjei Substitu,2,4860,81',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,259252.0,Christopher Antwi-Adjei,2025-02-10 05:49:14
12749,711990,12,44665426,76,Imad Rondic (FC Cologne) Substitution at 81',Imad Rondic Substitution,2,4860,81',122,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,359707.0,Damion Downs,2025-02-10 05:49:14
12749,711990,13,44665427,76,Amin Younes (Schalke 04) Substitution at 81',Amin Younes Substitution,2,4860,81',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,386463.0,Max Grüger,2025-02-10 05:49:14
12749,711990,14,44665428,76,Christopher Antwi-Adjei (Schalke 04) Substitution at 81',Christopher Antwi-Adjei Substitu,2,4860,81',133,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275821.0,Tobias Mohr,2025-02-10 05:49:14
12749,711991,1,44651563,70,Ondrej Karafiat (1. FC Nürnberg) Goal at 5',Ondrej Karafiat Goal,1,300,5',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,159115.0,Ondrej Karafiat,2025-02-09 05:52:19
12749,711991,2,44651616,70,Marcus Mathiesen (1. FC Magdeburg) Goal at 27',Marcus Mathiesen Goal,1,1620,27',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,219189.0,Marcus Mathiesen,2025-02-09 05:52:19
12749,711991,3,44651629,98,Robin Knoche (1. FC Nürnberg) Penalty - Scored at 30',Robin Knoche Penalty - Scored,1,1800,30',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,157466.0,Robin Knoche,2025-02-09 05:52:19
12749,711991,4,44651656,97,Jean Hugonet (1. FC Magdeburg) Own Goal at 33',Jean Hugonet Own Goal,1,1980,33',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,Jean Hugonet,2025-02-09 05:52:19
12749,711991,5,44651718,94,Jens Castrop (1. FC Nürnberg) Yellow Card at 42',Jens Castrop Yellow Card,1,2520,42',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,304793.0,Jens Castrop,2025-02-09 05:52:19
12749,711991,6,44651895,76,Alex Ahl-Holmström (1. FC Magdeburg) Substitution at 45',Alex Ahl-Holmström Substitution,2,2700,45',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,281267.0,Alex Ahl-Holmström,2025-02-09 05:52:19
12749,711991,6,44651895,76,Alex Ahl-Holmström (1. FC Magdeburg) Substitution at 45',Alex Ahl-Holmström Substitution,2,2700,45',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,324321.0,Falko Michel,2025-02-09 05:52:19
12749,711991,7,44651962,94,Marcus Mathiesen (1. FC Magdeburg) Yellow Card at 52',Marcus Mathiesen Yellow Card,2,3120,52',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,219189.0,Marcus Mathiesen,2025-02-09 05:52:19
12749,711991,8,44652006,94,Berkay Yilmaz (1. FC Nürnberg) Yellow Card at 59',Berkay Yilmaz Yellow Card,2,3540,59',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,387472.0,Berkay Yilmaz,2025-02-09 05:52:19
12749,711991,9,44652088,76,Danilo Soares (1. FC Nürnberg) Substitution at 69',Danilo Soares Substitution,2,4140,69',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,189538.0,Danilo Soares,2025-02-09 05:52:19
12749,711991,9,44652088,76,Danilo Soares (1. FC Nürnberg) Substitution at 69',Danilo Soares Substitution,2,4140,69',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,387472.0,Berkay Yilmaz,2025-02-09 05:52:19
12749,711991,10,44652089,76,Janis Antiste (1. FC Nürnberg) Substitution at 70',Janis Antiste Substitution,2,4200,70',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,302646.0,Janis Antiste,2025-02-09 05:52:19
12749,711991,10,44652089,76,Janis Antiste (1. FC Nürnberg) Substitution at 70',Janis Antiste Substitution,2,4200,70',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,304793.0,Jens Castrop,2025-02-09 05:52:19
12749,711991,11,44652112,70,Martijn Kaars (1. FC Magdeburg) Goal at 72',Martijn Kaars Goal,2,4320,72',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,250459.0,Martijn Kaars,2025-02-09 05:52:19
12749,711991,12,44652162,94,Oliver Villadsen (1. FC Nürnberg) Yellow Card at 77',Oliver Villadsen Yellow Card,2,4620,77',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290032.0,Oliver Villadsen,2025-02-09 05:52:19
12749,711991,13,44652163,70,Jean Hugonet (1. FC Magdeburg) Goal at 78',Jean Hugonet Goal,2,4680,78',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291983.0,Jean Hugonet,2025-02-09 05:52:19
12749,711991,14,44652181,76,Patric Pfeiffer (1. FC Magdeburg) Substitution at 79',Patric Pfeiffer Substitution,2,4740,79',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,275774.0,Patric Pfeiffer,2025-02-09 05:52:19
12749,711991,14,44652181,76,Patric Pfeiffer (1. FC Magdeburg) Substitution at 79',Patric Pfeiffer Substitution,2,4740,79',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,306994.0,Daniel Heber,2025-02-09 05:52:19
12749,711991,15,44652282,76,Fabio Gruber (1. FC Nürnberg) Substitution at 84',Fabio Gruber Substitution,2,5040,84',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,399746.0,Fabio Gruber,2025-02-09 05:52:19
12749,711991,15,44652282,76,Fabio Gruber (1. FC Nürnberg) Substitution at 84',Fabio Gruber Substitution,2,5040,84',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290032.0,Oliver Villadsen,2025-02-09 05:52:19
12749,711991,16,44652325,76,Bryan Teixeira (1. FC Magdeburg) Substitution at 90',Bryan Teixeira Substitution,2,5400,90',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,286512.0,Bryan Teixeira,2025-02-09 05:52:19
12749,711991,17,44652326,76,Samuel Loric (1. FC Magdeburg) Substitution at 90',Samuel Loric Substitution,2,5400,90',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290219.0,Samuel Loric,2025-02-09 05:52:19
12749,711991,18,44652327,76,Florian Flick (1. FC Nürnberg) Substitution at 90',Florian Flick Substitution,2,5400,90',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291889.0,Florian Flick,2025-02-09 05:52:19
12749,711991,19,44652374,70,Julian Justvan (1. FC Nürnberg) Goal at 94',Julian Justvan Goal,2,5400,90'+4',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,303746.0,Julian Justvan,2025-02-09 05:52:19
12749,711991,16,44652325,76,Bryan Teixeira (1. FC Magdeburg) Substitution at 90',Bryan Teixeira Substitution,2,5400,90',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,366823.0,Livan Burcu,2025-02-09 05:52:19
12749,711991,17,44652326,76,Samuel Loric (1. FC Magdeburg) Substitution at 90',Samuel Loric Substitution,2,5400,90',10382,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,220800.0,Philipp Hercher,2025-02-09 05:52:19
12749,711991,18,44652327,76,Florian Flick (1. FC Nürnberg) Substitution at 90',Florian Flick Substitution,2,5400,90',269,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,357165.0,Stefanos Tzimas,2025-02-09 05:52:19
